L0 Domain,L1 Sub-Domain,L2 Category,L3 Sub-Category,L4 Product Enum-Code,Brand,Product Name,Product Description,Product Quantity,UOM,Net Quantity,Pack Quantity,Pack Size,MRP,Price,Manufacturer,Country Of Origin,UPC/EAN,FSSAI no,Images,Images / Video,Images.3,Images.4,Images.5,SKU Code,Customer Care Contact,Time to Ship,Returnable (Y/N),Cancellable (Y/N),COD available (Y/N),Preservatives (Y/N),Preservatives (details),Flavours & Spices,Ready to cook (Y/N),Ready to eat (Y/N),Rice grain type,Recommended Age,Scented/ Flavour,Herbal/ Ayurvedic,Theme/ Occasion Type,Hair Type,Mineral Source,Caffeine Content,Capacity,Benefits,Usage,Other details,Marketed By,Baby Weight,Absorption Duration (in Hrs),Ingredients
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Onion - Organically Grown (Loose), 1 kg","It is organically grown and handpicked from farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,42.07,31.97,Fresho,India,['8906044980029'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023472_5-fresho-onion-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023472-2_1-fresho-onion-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '8906044980029'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Organically Grown (Loose), 500 g","Freshly picked directly from the farms where they are organically grown with care.
These sweet and juicy oranges are an absolute delight and they are also simple to peel and section.
Treat your taste buds with this lingering fruit and its sweet, distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",500 g,g,500 g,1,1,65.79,50,Fresho,India,['40050052'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40050052_7-fresho-orange-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050052-2_1-fresho-orange-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050052-3_1-fresho-orange-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex.
They lower cholesterol and control blood sugar level.
Oranges contain carotenoids, which maintains good eye health and prevents constipation.
Orange peels are highly nutritious, fiber-rich and edible. They are believed to be good for skin and nails.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1008/orange-peel-chutney/"">https://www.bigbasket.com/cookbook/recipes/1008/orange-peel-chutney/",-,"[{'EAN Code': '40050052'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Orange - Organically Grown (Loose), 500 g","Freshly picked directly from the farms where they are organically grown with care.
These sweet and juicy oranges are an absolute delight and they are also simple to peel and section.
Treat your taste buds with this lingering fruit and its sweet, distinctive flavour.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2315/mango-orange-and-mint-smoothie/",500 g,g,500 g,1,1,65.79,50,Fresho,India,['40050052'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40050052_7-fresho-orange-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050052-2_1-fresho-orange-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050052-3_1-fresho-orange-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Oranges are a good source of vitamin C and B complex.
They lower cholesterol and control blood sugar level.
Oranges contain carotenoids, which maintains good eye health and prevents constipation.
Orange peels are highly nutritious, fiber-rich and edible. They are believed to be good for skin and nails.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1008/orange-peel-chutney/"">https://www.bigbasket.com/cookbook/recipes/1008/orange-peel-chutney/",-,"[{'EAN Code': '40050052'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Palak - Organically Grown, 250 g","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",250 g,g,250 g,1,1,21.38,16.25,Fresho,India,['40050066'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40050066_3-fresho-palak-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40050066-2_1-fresho-palak-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40050066'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Papaya - Organically Grown, 1 pc (approx. 500 -1 kg)","Papayas are large and pear shaped with green to butter yellow skin colour when ripe.
The flesh is pale orange with numerous small, black, sticky seeds at the center.
They have a musky taste and buttery consistency.
We selectively pick organically grown papayas from the best farms.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/",1 pc (approx. 500 -1 kg),pcs,1 pc (approx. 500 -1 kg),1,1,110.53,84,Fresho,India,['40022647'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022647_4-fresho-papaya-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022647-2_1-fresho-papaya-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Papayas reduce the risk of macular degeneration, a disease that affects the eyes as people age.
They prevent asthma and cancer. Mashed papayas help in wound healing and preventing infections.
The potassium and fiber content present in papayas help to ward off heart diseases.",-,"[{'EAN Code': '40022647'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Papaya - Raw, Organically Grown (Loose), 1 pc 300 -550 g","Raw green papayas come with a sour taste. Consume the not so pulpy, half white fleshed fruit to experience amazing health benefits and a variety of vitamins and minerals. We have selectively picked organically grown papayas from the farms.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/557/raw-papaya-and-coconut-curry/",1 pc 300 -550 g,pcs,1 pc 300 -550 g,1,1,57.24,43.5,Fresho,India,['40047629'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40047629_6-fresho-papaya-raw-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40047629-2_1-fresho-papaya-raw-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40047629-3_1-fresho-papaya-raw-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Raw papayas contain more minerals, active enzymes that help in proper metabolism compared to ripe ones. They prevent asthma and cancer. Mashed papayas help in wound healing and preventing infections. The potassium and fiber content present in papayas help to ward off heart diseases.",-,"[{'EAN Code': '40047629'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Potato - Organically Grown (Loose), 1 kg","It is organically grown and handpicked from farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,56.58,43,Fresho,India,['40023476'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023476_5-fresho-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023476-2_2-fresho-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023476-3_1-fresho-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023476-4_1-fresho-potato-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40023476'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pumpkin - Disco, Organically Grown (Loose), 1 pc","Pumpkin Disco are extremely rich in minerals like potassium and copper, making your body and the immune system strong. This tasty and nutritious vegetable can be used in various curries and fried preparations.",1 pc,pc,1 pc,1,1,42.76,32.5,Fresho,India,['40088568'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40088568_1-fresho-pumpkin-disco-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088568-2_1-fresho-pumpkin-disco-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40088568-3_1-fresho-pumpkin-disco-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40088568'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Pumpkin - Organically Grown (Loose), 1 pc","It is organically grown and handpicked from farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 pc,pc,1 pc,1,1,53.95,41,Fresho,India,['40023471'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023471_4-fresho-pumpkin-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023471-2_1-fresho-pumpkin-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023471-3_1-fresho-pumpkin-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023471-4_1-fresho-pumpkin-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40023471'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Radish - Organically Grown (Loose), 500 g","Fresho Radish is not only grow organically and is a juicy fruit that is both sweet and pungent in taste. It is a root vegetable and is usually white, pink or even slightly purple in colour. The radishes from Fresho are packed with utmost care to ensure optimal levels of freshness when you unpack it.",500 g,g,500 g,1,1,37.5,28.5,Fresho,India,['40023477'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40023477_4-fresho-radish-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023477-2_1-fresho-radish-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023477-3_1-fresho-radish-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023477-4_1-fresho-radish-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40023477-5_1-fresho-radish-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"The radish being a juicy vegetable helps in natural removal of bilirubin from the stomach, which helps fight jaundice and other liver diseases. It is also fibre-rich thus provides roughage and aids relief from constipation. Being diuretic it is also used for fighting urinary infections.","Radishes are mostly used in savoury forms, especially for making pickles and dips. You can soak them in some lemon juice, vinegar or even mustard paste to use as a mild pickle. It adds a pungent taste to vegetable stews and soups, giving it a nice aroma. It is also added to salads.","[{'EAN Code': '40023477'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Radish - White, Organically Grown (Loose), 1 kg","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,41.45,31.5,Fresho,India,['50000543'],-,https://datalabs.siva3.io/image/Eunimart_groceries_50000543_7-fresho-radish-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000543-2_2-fresho-radish-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000543-3_2-fresho-radish-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000543-4_2-fresho-radish-white-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000543-5_1-fresho-radish-white-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '50000543'}, {'Country of origin': 'India'}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Ridge Gourd - Organically Grown (Loose), 1 kg","It Is Organically Grown And Handpicked From Farm
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",1 kg,kg,1 kg,1,1,121.05,92,Fresho,India,['40022645'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022645_5-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022645-2_2-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022645-3_1-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022645-4_1-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022645-5_1-fresho-ridge-gourd-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40022645'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Ridge Gourd - Organically Grown (Loose), 500 g","Fresho Organic products are organically grown and handpicked by expert. Ridge Gourd is a soft and cylindrical shaped green vegetable which is extensively used in Indian cuisine. It is slightly sugary in taste. It is very rich in dietary fiber and all the vital elements like Vit-C, Zinc, Thiamin, Magnesium, Iron and Riboflavin. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",500 g,g,500 g,1,1,51.32,51.32,Fresho,India,['50000546'],-,https://datalabs.siva3.io/image/Eunimart_groceries_50000546_7-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000546-2_3-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000546-3_2-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000546-4_2-fresho-ridge-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000546-5_1-fresho-ridge-gourd-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Ridge Gourd is rich in fiber content, zinc, iron, phosphorus, magnesium, Vitamin A, thiamin and zinc. These are easy to digest and help in improving liver health and purification of blood.",Ridge gourd is cooked as a vegetable and made into various types of curries.,"[{'EAN Code': '50000546'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sambar Onion - Organically Grown, Rich In Antioxidants, 1 kg","Onion can fill your kitchen with a thick spicy aroma. It is a common base vegetable in most Indian dishes, thanks to the wonderful flavour that it adds to any dish. Also, known as button onions, Sambar Onions are relatively smaller onions with a mild flavour and slightly sweet taste.",1 kg,kg,1 kg,1,1,90.79,69,Bigbasket,India,['40246415'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40246415_1-fresho-sambar-onion-organically-grown-rich-in-antioxidants.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40246415'}, {'FSSAI No': '10015042002228'}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sambar Onion - Organically Grown, Rich In Antioxidants, 1 kg","Onion can fill your kitchen with a thick spicy aroma. It is a common base vegetable in most Indian dishes, thanks to the wonderful flavour that it adds to any dish. Also, known as button onions, Sambar Onions are relatively smaller onions with a mild flavour and slightly sweet taste.",1 kg,kg,1 kg,1,1,90.79,69,Bigbasket,India,['40246415'],['10015042002228'],https://datalabs.siva3.io/image/Eunimart_groceries_40246415_1-fresho-sambar-onion-organically-grown-rich-in-antioxidants.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40246415'}, {'FSSAI No': '10015042002228'}, {'Manufactured & Marketed by': 'Bigbasket'}, {'Country of origin': 'India'}]",Bigbasket,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sapota - Organically Grown (Loose), 500 g","Brown skinned sapotas are smooth to grainy textured, musky-scented and deliciously sweet in taste.
The flesh generally contains 2-3 large and inedible black seeds.
Fresho sapotas are freshly plucked by our farmers who grow it organically and the best quality is delivered to you.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1232/summer-fruit-salad/",500 g,g,500 g,1,1,48.68,37,Fresho,India,['40022646'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022646_5-fresho-sapota-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022646-2_1-fresho-sapota-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022646-4_1-fresho-sapota-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sapotas naturally enhance skin texture, complexion and maintain good hair health.
They stop blood loss during injuries and reduce tooth cavities.
They also contain anti-inflammatory properties and act as a detoxifying agent.
They are good for pregnant women and lactating mothers.",-,"[{'EAN Code': '40022646'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sapota - Organically Grown (Loose), 500 g","Brown skinned sapotas are smooth to grainy textured, musky-scented and deliciously sweet in taste.
The flesh generally contains 2-3 large and inedible black seeds.
Fresho sapotas are freshly plucked by our farmers who grow it organically and the best quality is delivered to you.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1232/summer-fruit-salad/",500 g,g,500 g,1,1,48.68,37,Fresho,India,['40022646'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40022646_5-fresho-sapota-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022646-2_1-fresho-sapota-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40022646-4_1-fresho-sapota-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sapotas naturally enhance skin texture, complexion and maintain good hair health.
They stop blood loss during injuries and reduce tooth cavities.
They also contain anti-inflammatory properties and act as a detoxifying agent.
They are good for pregnant women and lactating mothers.",-,"[{'EAN Code': '40022646'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034'}]","INNOVATIVE RETAIL CONCEPTS PRIVATE LIMITED No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Snake Gourd - Organically Grown (Loose), 250 g","Fresho Organic products are organically grown and handpicked by expert.
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",250 g,g,250 g,1,1,20.72,20.72,Fresho,India,['40047658'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40047658_3-fresho-snake-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40047658-2_1-fresho-snake-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40047658-3_1-fresho-snake-gourd-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_40047658-4_1-fresho-snake-gourd-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"[{'EAN Code': '40047658'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Strawberry - Organically Grown, 200 g","Fresho Strawberries are bright red fruits with juicy texture inside.
Comes with a unique tangy-sweet taste that lingers on your mouth.",200 g,g,200 g,1,1,90.79,69,Fresho,India,['40099244'],-,https://datalabs.siva3.io/image/Eunimart_groceries_40099244_1-fresho-strawberry-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Strawberries are a storehouse of antioxidants and vitamin C, alongside essential minerals and dietary fiber.",-,"[{'EAN Code': '40099244'}, {'Country of origin': 'India'}]",-,-,-,-
RET,RET-10,RET-10-17,RET-10-17-10,RET-10-17-10-11,Fresho,"Fresho Sweet Potato - Organically Grown (Loose), 500 g","Fresho Organic products are organically grown and handpicked by expert. Sweet potatoes are large, starchy, sweet-tasting root vegetables. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",500 g,g,500 g,1,1,36.18,27.5,Fresho,India,['50000555'],-,https://datalabs.siva3.io/image/Eunimart_groceries_50000555_6-fresho-sweet-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000555-2_2-fresho-sweet-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000555-3_2-fresho-sweet-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000555-4_2-fresho-sweet-potato-organically-grown.jpg,https://datalabs.siva3.io/image/Eunimart_groceries_50000555-5_1-fresho-sweet-potato-organically-grown.jpg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"Sweet potatoes are rich in iron and vit D, improving the immune system and building strong bones respectively.","Sweet potato can be baked, boiled and cooked to prepare various dishes.","[{'EAN Code': '50000555'}, {'Country of origin': 'India'}, {'Sourced & Marketed by': 'Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071'}]","Supermarket Grocery Supplies Pvt. Ltd, No. 7, Service Road, Off 100 Feet Road Indiranagar Landmark: Above HDFC Bank Bangalore, Karnataka 560071",-,-,-
